Código AMIE|Nombre de la Institución Educativa|Código División Política Administrativa Provincia|Provincia|Código División Política Administrativa  Cantón|Cantón|Código División Política Administrativa  Parroquia|Parroquia|Zona Administrativa|Denominación del Distrito|Código de Distrito|Código de Circuito Educativo|Sostenimiento|Régimen Escolar|Jurisdicción|Tipo de Educación|Modalidad|Jornada|Nivel|Etnia|Acceso (terrestre/ aéreo/fluvial)|Número de estudiantes|Número de docentes|Estado|
09H04754|CIUDAD DE GUAYAQUIL 17|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|83|4|Activa|
09H04759|CENTRO ESCUELA ISRAEL CABELLO|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica y Alfabetización P.P.|Mestiza|Terrestre|45|2|Activa|
09H04770|MANUEL VALVERDE N 29|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|20|2|Activa|
09H04780|MARIA PIEDAD CASTILLO DE LEVI|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|126|5|Activa|
09H04788|CARLOS ARCADIO COELLO VIZUETA|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|30|2|Activa|
09H04794|NICOLAS SEGOVIA 31|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|154|8|Activa|
09H04799|SIN NOMBRE  1|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|30|2|Activa|
09H04801|CONCEPCION MARQUEZ DE ALMEIDA  14|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|137|7|Activa|
09H04808|ALHAJUELA|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|125|7|Activa|
09H04812|CABUYAL|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Vespertina|Educación Básica y Bachillerato|Mestiza|Terrestre|198|11|Activa|
09H04822|CENTRO ESCUELA LA CREACION|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Vespertina|Alfabetización P.P|Mestiza|Terrestre|0|2|Activa|
09H04824|FRANCISCO FEBRES CORDERO|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|35|2|Activa|
09H04198|DOCE DE AGOSTO|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|32|1|Activa|
09H04729|MANUELA CAÑIZARES|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Vespertina|Alfabetización P.P|Mestiza|Terrestre|10|1|Activa|
09H04732|HERMINIA DESIDERIO MENDOZA|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina y Vespertina|Educación Básica y Alfabetización P.P.|Mestiza|Terrestre|54|2|Activa|
09H03398|PROVINCIA DEL GUAYAS|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|65|4|Activa|
09H04467|CORONEL AUGUSTO WITT AÑAZCO|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|75|4|Activa|
09H04468|LCDA ROSA VILLEGAS DE SEGURA|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|38|3|Activa|
09H04444|ALTO CENEPA|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|52|3|Activa|
09H04739|SIN NOMBRE N° 37|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|105|6|Activa|
09H04747|ONCE DE SEPTIEMBRE|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|51|3|Activa|
09H04767|FEDERICO MAYOR ALVARADO|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|23|3|Activa|
09H04769|FILADELFIA|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|54|7|Activa|
09H04772|MARIETA DE VEINTIMILLA|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|208|8|Activa|
09H04783|MANUELA CAÑIZARES|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|50|3|Activa|
09H04784|JOSE VALERIANO MORENO MORENO|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Particular|COSTA|Hispana|Educación regular|Presencial|Vespertina|Educación Básica|Mestiza|Terrestre|16|3|Activa|
09H04792|RIGOBERTO SALAVARRIA ALCIVAR     51|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|90|4|Activa|
09H04811|ENRIQUETA FERNANDEZ DE DILLON  23|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|27|3|Activa|
09H04819|LA CREACION|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|73|3|Activa|
09H04820|ANDRES CASTRO QUINTANA|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|39|1|Activa|
09H04730|NUEVO HORIZONTE|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Vespertina|Educación Básica|Mestiza|Terrestre|18|1|Activa|
09H04474|ISMAEL ESPINOZA|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|12|1|Activa|
09H05444|JOSE MARIA VELASCO IBARRA|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica y Alfabetización P.P.|Mestiza|Terrestre|34|2|Activa|
09H04774|JOSE ABEL CASTILLO|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C08|Fiscal|COSTA|Hispana|Educación regular|Presencial|Vespertina|Educación Básica y Bachillerato|Mestiza|Terrestre|412|17|Activa|
09H05908|CENTRO PRIMARIO POPULAR VICENTE ROCAFUERTE|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina y Vespertina|Educación Básica y Alfabetización P.P.|Mestiza|Terrestre|11|1|Activa|
09H04745|MEDARDO ANGEL SILVA|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|16|2|Activa|
09H04751|2 DE AGOSTO NUMERO 7|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|117|5|Activa|
09H04758|FELIX BANCHON|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|36|2|Activa|
09H04761|IMBABURA|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|25|1|Activa|
09H04764|ECUADOR PAIS AMAZONICO|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|51|3|Activa|
09H04768|24 DE MAYO|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|49|2|Activa|
09H04771|SIMON BOLIVAR N 44|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|21|1|Activa|
09H04775|LIBERTADOR BOLIVAR 16|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Fluvial|74|3|Activa|
09H04778|LOJA CENTINELA DEL SUR|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|154|5|Activa|
09H04781|VEINTICUATRO DE MAYO|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|76|6|Activa|
09H04786|13 DE ABRIL|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|38|2|Activa|
09H04790|TRECE DE MAYO|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|52|2|Activa|
09H04793|CENTRO ESCUELA LA FORTUNA|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina y Vespertina|Educación Básica|Mestiza|Terrestre|42|2|Activa|
09H04797|3 DE NOVIEMBRE   15|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|98|7|Activa|
09H04798|DIEZ DE DICIEMBRE NO 39|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|85|4|Activa|
09H04800|SANTA CLARA|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|16|1|Activa|
09H04802|CARCHI MACARA 11|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|160|8|Activa|
09H04803|ERNESTO GUEVARA|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|40|2|Activa|
09H04804|NARCISA DE JESUS|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|117|4|Activa|
09H04810|DAULIS|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|140|3|Activa|
09H04821|LIBERTADOR BOLIVAR|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|20|1|Activa|
09H04725|VALLE HERMOSO|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|15|1|Activa|
09H04735|3 DE MAYO|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica y Alfabetización P.P.|Mestiza|Terrestre|53|2|Activa|
09H04736|24 DE MAYO NO 2|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica y Alfabetización P.P.|Mestiza|Terrestre|29|1|Activa|
09H03251|MIGUEL DE SANTIAGO|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Fluvial|29|2|Activa|
09H04738|JUANITA HOLGUIN DE LAMILLA|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|37|3|Activa|
09H04785|LIBERTADOR BOLIVAR|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|25|1|Activa|
09H04787|LAS MERCEDES|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica|Mestiza|Aérea|32|2|Activa|
09H04789|MARIA DE LA ROSA|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|10|1|Activa|
09H04795|SIXTO LIBORIO MACIAS|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|176|8|Activa|
09H04806|ESCELA FISCAL MIXTA N 20 PROVINCIA DE ESMERALDAS|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|26|2|Activa|
09H04809|SIN NOMBRE|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|54|2|Activa|
09H04814|KEVIN SANCHEZ DIAZ|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|45|2|Activa|
09H04818|1 DE MAYO|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|17|1|Activa|
09H05253|24 DE MAYO|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|13|1|Activa|
09H04734|COLEGIO FISCAL EL PORVENIR|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19|09D19C09|Fiscal|COSTA|Hispana|Educación regular|Presencial|Vespertina|Educación Básica y Bachillerato|Mestiza|Terrestre|199|11|Activa|
09H04762|CORONEL FRANCISCO CALDERON  N 36|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19||Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|44|3|Activa|
09H04791|SEGUNDO VICUÑA ARMIJO|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19||Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|60|2|Activa|
09H04727|13 DE ABRIL|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19||Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|15|1|Activa|
09H04733|9 DE OCTUBRE|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19||Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|16|1|Activa|
09H06140|NUCLEO SANTA LUCIA|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19||Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Alfabetización P.P|Mestiza|Terrestre|13|1|Activa|
09H06028|LA LORENA|9|GUAYAS|918|SANTA LUCIA|91850|SANTA LUCIA|Zona 5|DAULE – NOBOL – SANTA LUCÍA|09D19||Particular|COSTA|Hispana|Educación regular|A Distancia|Matutina|Educación Básica y Bachillerato|NULL|Terrestre|29|6|Activa|
09H05122|25 DE JULIO|9|GUAYAS|922|SIMON BOLIVAR|92250|SIMON BOLIVAR|Zona 5|SIMÓN BOLÍVAR – ALFREDO BAQUERIZO MORENO|09D11|09D11C03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|13|1|Activa|
09H05126|DOLORES VEINTIMILLA DE GALINDO|9|GUAYAS|922|SIMON BOLIVAR|92250|SIMON BOLIVAR|Zona 5|SIMÓN BOLÍVAR – ALFREDO BAQUERIZO MORENO|09D11|09D11C03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|25|1|Activa|
09H05129|OLMEDO SALVADOR MUÑOZ MERCHAN|9|GUAYAS|922|SIMON BOLIVAR|92250|SIMON BOLIVAR|Zona 5|SIMÓN BOLÍVAR – ALFREDO BAQUERIZO MORENO|09D11|09D11C03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|132|6|Activa|
09H05108|CENTRO DE FORMACION ARTESANAL 28 DE NOVIEMBRE|9|GUAYAS|922|SIMON BOLIVAR|92250|SIMON BOLIVAR|Zona 5|SIMÓN BOLÍVAR – ALFREDO BAQUERIZO MORENO|09D11|09D11C03|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Vespertina|Educación Básica|Mestiza|Terrestre|187|14|Activa|
09H05111|SIN NOMBRE  9|9|GUAYAS|922|SIMON BOLIVAR|92250|SIMON BOLIVAR|Zona 5|SIMÓN BOLÍVAR – ALFREDO BAQUERIZO MORENO|09D11|09D11C03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|44|2|Activa|
09H05113|ALFONSO BUSTAMANTE SANCHEZ|9|GUAYAS|922|SIMON BOLIVAR|92250|SIMON BOLIVAR|Zona 5|SIMÓN BOLÍVAR – ALFREDO BAQUERIZO MORENO|09D11|09D11C03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|79|4|Activa|
09H05119|LEONOR MARIA RAMIREZ ROMERO|9|GUAYAS|922|SIMON BOLIVAR|92250|SIMON BOLIVAR|Zona 5|SIMÓN BOLÍVAR – ALFREDO BAQUERIZO MORENO|09D11|09D11C03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|67|4|Activa|
09H05120|ABDON CALDERON MUÑOZ|9|GUAYAS|922|SIMON BOLIVAR|92250|SIMON BOLIVAR|Zona 5|SIMÓN BOLÍVAR – ALFREDO BAQUERIZO MORENO|09D11|09D11C03|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|69|4|Activa|
09H05424|DR. JOSE MARIA VELASCO IBARRA|9|GUAYAS|922|SIMON BOLIVAR|92250|SIMON BOLIVAR|Zona 5|SIMÓN BOLÍVAR – ALFREDO BAQUERIZO MORENO|09D11|09D11C03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|Terrestre|41|2|Activa|
09H05434|AMADO EULOGIO BAZAN RUIZ|9|GUAYAS|922|SIMON BOLIVAR|92250|SIMON BOLIVAR|Zona 5|SIMÓN BOLÍVAR – ALFREDO BAQUERIZO MORENO|09D11|09D11C03|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|Terrestre|279|9|Activa|
